version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5
gap_enum2,296,5,3,21,1,11,2,0,4,59,0,5,50,0,7,49,0,8,42,0,6,41
gap_enum1,296,5,2,26,5,53,3,0,4,59,0,5,50,0,7,49,0,8,42,0,6,41
gap_enum2,296,5,2,26,1,14,2,0,4,59,0,5,50,0,7,49,0,8,42,0,6,41
gap_enum1,296,5,1,30,7,91,4,0,4,59,0,5,50,0,7,49,0,8,42,0,6,41
gap_enum2,296,5,1,30,1,21,2,0,4,59,0,5,50,0,7,49,0,8,42,0,6,41
gap_enum1,297,5,5,9,1,1,1,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum2,297,5,5,9,1,1,1,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum1,297,5,4,16,2,10,2,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum2,297,5,4,16,1,4,1,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum1,297,5,3,21,3,22,2,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum2,297,5,3,21,1,7,2,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum1,297,5,2,25,4,35,3,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum2,297,5,2,25,1,10,2,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum1,297,5,1,31,6,75,3,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum2,297,5,1,31,1,17,2,0,6,56,0,4,49,0,5,48,0,7,45,0,9,40
gap_enum1,298,5,5,9,1,1,1,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum2,298,5,5,9,1,1,1,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum1,298,5,4,17,2,10,2,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum2,298,5,4,17,1,4,1,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum1,298,5,3,24,3,22,2,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum2,298,5,3,24,1,7,2,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum1,298,5,2,31,4,35,3,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum2,298,5,2,31,1,10,2,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum1,298,5,1,37,6,80,4,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum2,298,5,1,37,1,17,2,0,6,57,0,7,53,0,7,52,0,8,46,0,9,44
gap_enum1,299,5,5,5,1,1,1,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum2,299,5,5,5,1,1,1,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum1,299,5,4,14,2,10,2,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum2,299,5,4,14,1,4,1,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum1,299,5,3,18,4,33,2,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum2,299,5,3,18,1,11,2,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum1,299,5,2,24,5,53,3,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum2,299,5,2,24,1,14,2,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum1,299,5,1,32,6,80,4,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum2,299,5,1,32,1,17,2,0,8,55,0,6,54,0,4,48,0,9,44,0,5,42
gap_enum1,300,5,5,7,1,1,1,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum2,300,5,5,7,1,1,1,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum1,300,5,4,16,2,10,2,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum2,300,5,4,16,1,4,1,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum1,300,5,3,22,3,22,2,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum2,300,5,3,22,1,7,2,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum1,300,5,2,27,4,38,3,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum2,300,5,2,27,1,10,2,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum1,300,5,1,33,6,80,4,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum2,300,5,1,33,1,17,2,0,6,58,0,5,49,0,6,45,0,9,44,0,7,43
gap_enum1,301,5,5,7,1,1,1,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum2,301,5,5,7,1,1,1,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum1,301,5,4,16,2,10,2,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum2,301,5,4,16,1,4,1,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum1,301,5,3,21,3,22,2,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum2,301,5,3,21,1,7,2,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum1,301,5,2,29,5,53,3,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum2,301,5,2,29,1,14,2,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum1,301,5,1,37,6,80,4,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum2,301,5,1,37,1,17,2,0,8,57,0,8,56,0,5,51,0,9,49,0,7,46
gap_enum1,302,5,5,9,1,1,1,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum2,302,5,5,9,1,1,1,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum1,302,5,4,13,2,10,2,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum2,302,5,4,13,1,4,1,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum1,302,5,3,20,3,19,2,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum2,302,5,3,20,1,7,2,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum1,302,5,2,29,5,53,3,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum2,302,5,2,29,1,14,2,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum1,302,5,1,35,6,75,3,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum2,302,5,1,35,1,17,2,0,6,56,0,9,53,0,7,52,0,4,48,0,9,43
gap_enum1,303,5,5,5,1,1,1,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum2,303,5,5,5,1,1,1,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum1,303,5,4,12,3,10,2,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum2,303,5,4,12,2,5,2,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum1,303,5,3,16,4,33,2,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum2,303,5,3,16,2,12,2,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum1,303,5,2,21,6,62,3,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum2,303,5,2,21,2,25,2,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum1,303,5,1,26,7,91,4,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum2,303,5,1,26,2,32,2,0,5,59,0,5,58,0,4,51,0,7,50,0,5,44
gap_enum1,304,5,5,7,1,1,1,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum2,304,5,5,7,1,1,1,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum1,304,5,4,15,3,10,2,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum2,304,5,4,15,2,5,2,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum1,304,5,3,21,4,21,2,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum2,304,5,3,21,2,9,2,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum1,304,5,2,26,5,53,3,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum2,304,5,2,26,2,19,2,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum1,304,5,1,33,6,80,3,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum2,304,5,1,33,2,26,4,0,7,55,0,5,54,0,6,50,0,8,50,0,7,41
gap_enum1,305,5,5,4,1,1,1,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum2,305,5,5,4,1,1,1,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum1,305,5,4,10,3,10,2,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum2,305,5,4,10,2,5,2,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum1,305,5,3,19,4,33,3,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum2,305,5,3,19,2,12,2,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum1,305,5,2,23,6,62,3,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum2,305,5,2,23,2,25,2,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum1,305,5,1,30,7,91,4,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum2,305,5,1,30,2,32,2,0,7,59,0,4,54,0,9,50,0,6,47,0,4,41
gap_enum1,306,5,5,6,1,1,1,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum2,306,5,5,6,1,1,1,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum1,306,5,4,13,2,10,2,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum2,306,5,4,13,1,4,1,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum1,306,5,3,18,3,17,2,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum2,306,5,3,18,1,6,2,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum1,306,5,2,26,4,35,3,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum2,306,5,2,26,1,10,2,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum1,306,5,1,31,5,47,3,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum2,306,5,1,31,1,12,2,0,5,46,0,8,46,0,5,45,0,7,45,0,6,40
gap_enum1,307,5,5,6,1,1,1,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum2,307,5,5,6,1,1,1,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum1,307,5,4,11,3,10,2,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum2,307,5,4,11,2,5,2,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum1,307,5,3,20,4,28,2,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum2,307,5,3,20,2,12,2,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum1,307,5,2,29,6,62,3,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum2,307,5,2,29,2,25,2,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum1,307,5,1,37,7,78,4,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum2,307,5,1,37,2,29,2,0,8,58,0,9,58,0,9,55,0,5,50,0,6,43
gap_enum1,308,5,5,8,1,1,1,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum2,308,5,5,8,1,1,1,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum1,308,5,4,16,2,10,2,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum2,308,5,4,16,1,4,1,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum1,308,5,3,25,3,22,2,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum2,308,5,3,25,1,7,2,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum1,308,5,2,29,4,31,3,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum2,308,5,2,29,1,9,2,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum1,308,5,1,34,6,80,4,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum2,308,5,1,34,1,17,2,0,5,55,0,4,51,0,9,51,0,8,46,0,8,44
gap_enum1,309,5,5,5,1,1,1,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum2,309,5,5,5,1,1,1,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum1,309,5,4,14,2,10,2,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum2,309,5,4,14,1,4,1,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum1,309,5,3,22,4,33,3,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum2,309,5,3,22,1,11,2,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum1,309,5,2,27,5,53,3,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum2,309,5,2,27,1,14,2,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum1,309,5,1,33,7,91,4,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum2,309,5,1,33,1,21,2,0,6,57,0,5,53,0,8,52,0,9,46,0,5,42
gap_enum1,310,5,5,8,1,1,1,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum2,310,5,5,8,1,1,1,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum1,310,5,4,16,3,10,2,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum2,310,5,4,16,2,5,2,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum1,310,5,3,25,4,33,3,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum2,310,5,3,25,2,12,2,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum1,310,5,2,29,5,53,3,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum2,310,5,2,29,2,19,2,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum1,310,5,1,38,6,80,3,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum2,310,5,1,38,2,26,2,0,9,56,0,4,55,0,9,54,0,8,53,0,8,41
gap_enum1,311,5,5,6,1,1,1,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum2,311,5,5,6,1,1,1,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum1,311,5,4,15,2,10,2,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum2,311,5,4,15,1,4,2,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum1,311,5,3,19,3,22,2,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum2,311,5,3,19,1,7,2,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum1,311,5,2,23,4,35,2,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum2,311,5,2,23,1,10,2,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum1,311,5,1,29,6,80,4,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum2,311,5,1,29,1,17,2,0,6,59,0,4,54,0,4,53,0,9,49,0,6,48
gap_enum1,312,5,5,5,1,1,1,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum2,312,5,5,5,1,1,1,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum1,312,5,4,9,3,10,2,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum2,312,5,4,9,2,5,2,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum1,312,5,3,15,4,33,3,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum2,312,5,3,15,2,12,2,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum1,312,5,2,22,5,53,3,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum2,312,5,2,22,2,19,2,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum1,312,5,1,29,6,69,4,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum2,312,5,1,29,2,23,2,0,7,58,0,7,58,0,6,56,0,4,55,0,5,48
gap_enum1,313,5,5,9,1,1,1,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum2,313,5,5,9,1,1,1,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum1,313,5,4,13,2,10,2,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum2,313,5,4,13,1,4,2,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum1,313,5,3,17,3,22,2,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum2,313,5,3,17,1,7,2,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum1,313,5,2,24,4,35,2,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum2,313,5,2,24,1,10,2,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum1,313,5,1,30,7,91,4,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum2,313,5,1,30,1,21,2,0,6,56,0,7,50,0,4,45,0,4,42,0,9,41
gap_enum1,314,5,5,5,1,1,1,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum2,314,5,5,5,1,1,1,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum1,314,5,4,11,2,10,2,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum2,314,5,4,11,1,4,1,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum1,314,5,3,16,4,33,2,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum2,314,5,3,16,1,11,2,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum1,314,5,2,23,6,62,3,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum2,314,5,2,23,1,18,2,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum1,314,5,1,29,7,91,4,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum2,314,5,1,29,1,21,2,0,6,55,0,7,54,0,5,48,0,6,43,0,5,42
gap_enum1,315,5,5,6,1,1,1,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum2,315,5,5,6,1,1,1,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum1,315,5,4,11,2,4,2,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum2,315,5,4,11,1,3,1,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum1,315,5,3,19,3,19,2,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum2,315,5,3,19,1,7,2,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum1,315,5,2,24,5,53,3,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum2,315,5,2,24,1,14,2,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum1,315,5,1,33,7,91,4,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum2,315,5,1,33,1,21,2,0,9,59,0,5,51,0,8,47,0,5,41,0,6,41
gap_enum1,316,5,5,5,1,1,1,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum2,316,5,5,5,1,1,1,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum1,316,5,4,11,3,10,2,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum2,316,5,4,11,2,5,2,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum1,316,5,3,19,4,33,2,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum2,316,5,3,19,2,12,2,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum1,316,5,2,28,5,53,3,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum2,316,5,2,28,2,19,2,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum1,316,5,1,33,7,91,4,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum2,316,5,1,33,2,32,2,0,5,57,0,9,52,0,8,50,0,6,47,0,5,40
gap_enum1,317,5,5,8,1,1,1,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum2,317,5,5,8,1,1,1,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum1,317,5,4,14,2,10,2,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum2,317,5,4,14,1,4,1,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum1,317,5,3,18,5,33,3,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum2,317,5,3,18,2,12,2,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum1,317,5,2,27,6,57,3,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum2,317,5,2,27,2,19,2,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum1,317,5,1,34,7,73,4,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum2,317,5,1,34,2,23,2,0,7,59,0,9,59,0,4,55,0,6,46,0,8,40
gap_enum1,318,5,5,8,1,1,1,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum2,318,5,5,8,1,1,1,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum1,318,5,4,15,2,10,2,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum2,318,5,4,15,1,4,1,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum1,318,5,3,23,3,22,2,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum2,318,5,3,23,1,7,2,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum1,318,5,2,32,5,53,3,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum2,318,5,2,32,1,14,2,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum1,318,5,1,38,6,75,3,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum2,318,5,1,38,1,17,2,0,6,55,0,9,50,0,8,45,0,7,42,0,8,40
gap_enum1,319,5,5,7,1,1,1,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum2,319,5,5,7,1,1,1,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum1,319,5,4,11,3,10,2,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum2,319,5,4,11,2,5,2,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum1,319,5,3,19,4,33,3,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum2,319,5,3,19,2,12,2,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum1,319,5,2,24,5,44,3,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum2,319,5,2,24,2,16,2,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum1,319,5,1,28,6,60,5,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum2,319,5,1,28,2,20,2,0,4,57,0,5,57,0,8,57,0,4,56,0,7,48
gap_enum1,320,5,5,6,1,1,1,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum2,320,5,5,6,1,1,1,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum1,320,5,4,15,2,10,2,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum2,320,5,4,15,1,4,1,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum1,320,5,3,23,3,22,2,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum2,320,5,3,23,1,7,2,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum1,320,5,2,31,5,53,3,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum2,320,5,2,31,1,14,2,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum1,320,5,1,38,6,80,4,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum2,320,5,1,38,1,17,2,0,7,54,0,8,52,0,8,47,0,9,46,0,6,44
gap_enum1,321,5,5,6,1,1,1,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum2,321,5,5,6,1,1,1,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum1,321,5,4,13,3,10,2,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum2,321,5,4,13,2,5,2,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum1,321,5,3,21,4,33,3,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum2,321,5,3,21,2,12,2,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum1,321,5,2,29,5,44,3,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum2,321,5,2,29,2,16,2,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum1,321,5,1,37,6,75,3,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum2,321,5,1,37,2,26,2,0,8,58,0,8,57,0,8,57,0,7,51,0,6,43
gap_enum1,322,5,5,5,1,1,1,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum2,322,5,5,5,1,1,1,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum1,322,5,4,13,3,10,2,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum2,322,5,4,13,2,5,2,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum1,322,5,3,22,4,33,3,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum2,322,5,3,22,2,12,2,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum1,322,5,2,27,5,53,3,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum2,322,5,2,27,2,19,2,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum1,322,5,1,36,7,91,4,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum2,322,5,1,36,2,32,2,0,9,57,0,5,51,0,9,49,0,8,48,0,5,41
gap_enum1,323,5,5,4,1,1,1,0,6,56,0,9,55,0,9,47,0,8,44,0,4,40
gap_enum2,323,5,5,4,1,1,1,0,6,56,0,9,55,0,9,47,0,8,44,0,4,40
gap_enum1,323,5,4,12,2,7,2,0,6,56,0,9,55,0,9,47,0,8,44,0,4,40
gap_enum2,323,5,4,12,1,4,1,0,6,56,0,9,55,0,9,47,0,8,44,0,4,40
gap_enum1,323,5,3,21,4,33,3,0,6,56,0,9,55,0,9,47,0,8,44,0,4,40
gap_enum2,323,5,3,21,1,11,2,0,6,56,0,9,55,0,9,47,0,8,44,0,4,40
gap_enum1,323,5,2,30,6,62,3,0,6,56,0,9,55,0,9,47,0,8,44,0,4,40
gap_enum2,323,5,2,30,1,18,2,0,6,56,0,9,55,0,9,47,0,8,44,0,4,40
