version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3
gap_enum2,357,3,1,17,1,11,2,0,5,53,0,5,52,0,7,45
gap_enum1,358,3,3,9,1,1,1,0,8,52,0,9,51,0,9,46
gap_enum2,358,3,3,9,1,1,1,0,8,52,0,9,51,0,9,46
gap_enum1,358,3,2,18,2,10,2,0,8,52,0,9,51,0,9,46
gap_enum2,358,3,2,18,1,4,2,0,8,52,0,9,51,0,9,46
gap_enum1,358,3,1,26,3,22,2,0,8,52,0,9,51,0,9,46
gap_enum2,358,3,1,26,1,7,2,0,8,52,0,9,51,0,9,46
gap_enum1,359,3,3,5,1,1,1,0,6,59,0,7,52,0,5,47
gap_enum2,359,3,3,5,1,1,1,0,6,59,0,7,52,0,5,47
gap_enum1,359,3,2,12,2,7,2,0,6,59,0,7,52,0,5,47
gap_enum2,359,3,2,12,1,4,2,0,6,59,0,7,52,0,5,47
gap_enum1,359,3,1,18,4,28,3,0,6,59,0,7,52,0,5,47
gap_enum2,359,3,1,18,1,11,2,0,6,59,0,7,52,0,5,47
gap_enum1,360,3,3,9,1,1,1,0,5,52,0,7,50,0,9,44
gap_enum2,360,3,3,9,1,1,1,0,5,52,0,7,50,0,9,44
gap_enum1,360,3,2,16,2,10,2,0,5,52,0,7,50,0,9,44
gap_enum2,360,3,2,16,1,4,2,0,5,52,0,7,50,0,9,44
gap_enum1,360,3,1,21,3,22,2,0,5,52,0,7,50,0,9,44
gap_enum2,360,3,1,21,1,7,2,0,5,52,0,7,50,0,9,44
gap_enum1,361,3,3,5,1,1,1,0,7,50,0,8,50,0,5,49
gap_enum2,361,3,3,5,1,1,1,0,7,50,0,8,50,0,5,49
gap_enum1,361,3,2,13,2,10,2,0,7,50,0,8,50,0,5,49
gap_enum2,361,3,2,13,1,4,2,0,7,50,0,8,50,0,5,49
gap_enum1,361,3,1,20,3,17,2,0,7,50,0,8,50,0,5,49
gap_enum2,361,3,1,20,1,6,2,0,7,50,0,8,50,0,5,49
gap_enum1,362,3,3,7,1,1,1,0,9,54,0,8,52,0,7,47
gap_enum2,362,3,3,7,1,1,1,0,9,54,0,8,52,0,7,47
gap_enum1,362,3,2,15,2,10,2,0,9,54,0,8,52,0,7,47
gap_enum2,362,3,2,15,1,4,2,0,9,54,0,8,52,0,7,47
gap_enum1,362,3,1,24,3,19,2,0,9,54,0,8,52,0,7,47
gap_enum2,362,3,1,24,1,7,2,0,9,54,0,8,52,0,7,47
gap_enum1,363,3,3,5,1,1,1,0,7,56,0,4,49,0,5,40
gap_enum2,363,3,3,5,1,1,1,0,7,56,0,4,49,0,5,40
gap_enum1,363,3,2,9,3,10,2,0,7,56,0,4,49,0,5,40
gap_enum2,363,3,2,9,2,5,2,0,7,56,0,4,49,0,5,40
gap_enum1,363,3,1,16,5,33,3,0,7,56,0,4,49,0,5,40
gap_enum2,363,3,1,16,3,16,2,0,7,56,0,4,49,0,5,40
gap_enum1,364,3,3,9,1,1,1,0,5,57,0,5,51,0,9,44
gap_enum2,364,3,3,9,1,1,1,0,5,57,0,5,51,0,9,44
gap_enum1,364,3,2,14,2,10,2,0,5,57,0,5,51,0,9,44
gap_enum2,364,3,2,14,1,4,2,0,5,57,0,5,51,0,9,44
gap_enum1,364,3,1,19,4,33,3,0,5,57,0,5,51,0,9,44
gap_enum2,364,3,1,19,1,11,2,0,5,57,0,5,51,0,9,44
gap_enum1,365,3,3,6,1,1,1,0,5,58,0,5,55,0,6,47
gap_enum2,365,3,3,6,1,1,1,0,5,58,0,5,55,0,6,47
gap_enum1,365,3,2,11,3,10,2,0,5,58,0,5,55,0,6,47
gap_enum2,365,3,2,11,2,5,2,0,5,58,0,5,55,0,6,47
gap_enum1,365,3,1,16,4,33,3,0,5,58,0,5,55,0,6,47
gap_enum2,365,3,1,16,2,12,2,0,5,58,0,5,55,0,6,47
gap_enum1,366,3,3,5,1,1,1,0,5,51,0,6,48,0,5,43
gap_enum2,366,3,3,5,1,1,1,0,5,51,0,6,48,0,5,43
gap_enum1,366,3,2,11,2,7,2,0,5,51,0,6,48,0,5,43
gap_enum2,366,3,2,11,1,4,2,0,5,51,0,6,48,0,5,43
gap_enum1,366,3,1,16,4,33,3,0,5,51,0,6,48,0,5,43
gap_enum2,366,3,1,16,1,11,2,0,5,51,0,6,48,0,5,43
gap_enum1,367,3,3,7,1,1,1,0,6,47,0,4,44,0,7,41
gap_enum2,367,3,3,7,1,1,1,0,6,47,0,4,44,0,7,41
gap_enum1,367,3,2,11,2,10,2,0,6,47,0,4,44,0,7,41
gap_enum2,367,3,2,11,1,4,2,0,6,47,0,4,44,0,7,41
gap_enum1,367,3,1,17,3,22,2,0,6,47,0,4,44,0,7,41
gap_enum2,367,3,1,17,1,7,2,0,6,47,0,4,44,0,7,41
gap_enum1,368,3,3,5,1,1,1,0,7,54,0,6,43,0,5,42
gap_enum2,368,3,3,5,1,1,1,0,7,54,0,6,43,0,5,42
gap_enum1,368,3,2,11,2,10,2,0,7,54,0,6,43,0,5,42
gap_enum2,368,3,2,11,1,4,2,0,7,54,0,6,43,0,5,42
gap_enum1,368,3,1,18,5,33,3,0,7,54,0,6,43,0,5,42
gap_enum2,368,3,1,18,2,12,2,0,7,54,0,6,43,0,5,42
gap_enum1,369,3,3,8,1,1,1,0,8,58,0,5,57,0,8,45
gap_enum2,369,3,3,8,1,1,1,0,8,58,0,5,57,0,8,45
gap_enum1,369,3,2,13,3,10,2,0,8,58,0,5,57,0,8,45
gap_enum2,369,3,2,13,2,5,2,0,8,58,0,5,57,0,8,45
gap_enum1,369,3,1,21,4,33,3,0,8,58,0,5,57,0,8,45
gap_enum2,369,3,1,21,2,12,2,0,8,58,0,5,57,0,8,45
gap_enum1,370,3,3,7,1,1,1,0,9,50,0,8,47,0,7,45
gap_enum2,370,3,3,7,1,1,1,0,9,50,0,8,47,0,7,45
gap_enum1,370,3,2,15,2,10,2,0,9,50,0,8,47,0,7,45
gap_enum2,370,3,2,15,1,4,2,0,9,50,0,8,47,0,7,45
gap_enum1,370,3,1,24,3,22,2,0,9,50,0,8,47,0,7,45
gap_enum2,370,3,1,24,1,7,2,0,9,50,0,8,47,0,7,45
gap_enum1,371,3,3,4,1,1,1,0,4,53,0,4,52,0,4,52
gap_enum2,371,3,3,4,1,1,1,0,4,53,0,4,52,0,4,52
gap_enum1,371,3,2,8,2,4,2,0,4,53,0,4,52,0,4,52
gap_enum2,371,3,2,8,1,3,1,0,4,53,0,4,52,0,4,52
gap_enum1,371,3,1,12,3,22,2,0,4,53,0,4,52,0,4,52
gap_enum2,371,3,1,12,1,7,2,0,4,53,0,4,52,0,4,52
gap_enum1,372,3,3,5,1,1,1,0,7,50,0,8,49,0,5,46
gap_enum2,372,3,3,5,1,1,1,0,7,50,0,8,49,0,5,46
gap_enum1,372,3,2,13,2,10,2,0,7,50,0,8,49,0,5,46
gap_enum2,372,3,2,13,1,4,2,0,7,50,0,8,49,0,5,46
gap_enum1,372,3,1,20,3,22,2,0,7,50,0,8,49,0,5,46
gap_enum2,372,3,1,20,1,7,2,0,7,50,0,8,49,0,5,46
gap_enum1,373,3,3,5,1,1,1,0,8,52,0,4,47,0,5,46
gap_enum2,373,3,3,5,1,1,1,0,8,52,0,4,47,0,5,46
gap_enum1,373,3,2,9,2,10,2,0,8,52,0,4,47,0,5,46
gap_enum2,373,3,2,9,1,4,2,0,8,52,0,4,47,0,5,46
gap_enum1,373,3,1,17,4,33,3,0,8,52,0,4,47,0,5,46
gap_enum2,373,3,1,17,1,11,4,0,8,52,0,4,47,0,5,46
gap_enum1,374,3,3,6,1,1,1,0,6,50,0,6,46,0,6,41
gap_enum2,374,3,3,6,1,1,1,0,6,50,0,6,46,0,6,41
gap_enum1,374,3,2,12,2,10,2,0,6,50,0,6,46,0,6,41
gap_enum2,374,3,2,12,1,4,2,0,6,50,0,6,46,0,6,41
gap_enum1,374,3,1,18,4,33,3,0,6,50,0,6,46,0,6,41
gap_enum2,374,3,1,18,1,11,2,0,6,50,0,6,46,0,6,41
gap_enum1,375,3,3,6,1,1,1,0,6,51,0,5,50,0,6,40
gap_enum2,375,3,3,6,1,1,1,0,6,51,0,5,50,0,6,40
gap_enum1,375,3,2,11,3,10,2,0,6,51,0,5,50,0,6,40
gap_enum2,375,3,2,11,2,5,2,0,6,51,0,5,50,0,6,40
gap_enum1,375,3,1,17,4,33,3,0,6,51,0,5,50,0,6,40
gap_enum2,375,3,1,17,2,12,2,0,6,51,0,5,50,0,6,40
gap_enum1,376,3,3,8,1,1,1,0,4,47,0,9,44,0,8,43
gap_enum2,376,3,3,8,1,1,1,0,4,47,0,9,44,0,8,43
gap_enum1,376,3,2,17,2,10,2,0,4,47,0,9,44,0,8,43
gap_enum2,376,3,2,17,1,4,2,0,4,47,0,9,44,0,8,43
gap_enum1,376,3,1,21,3,22,2,0,4,47,0,9,44,0,8,43
gap_enum2,376,3,1,21,1,7,2,0,4,47,0,9,44,0,8,43
gap_enum1,377,3,3,5,1,1,1,0,6,54,0,7,47,0,5,45
gap_enum2,377,3,3,5,1,1,1,0,6,54,0,7,47,0,5,45
gap_enum1,377,3,2,12,2,10,2,0,6,54,0,7,47,0,5,45
gap_enum2,377,3,2,12,1,4,2,0,6,54,0,7,47,0,5,45
gap_enum1,377,3,1,18,4,33,3,0,6,54,0,7,47,0,5,45
gap_enum2,377,3,1,18,1,11,2,0,6,54,0,7,47,0,5,45
gap_enum1,378,3,3,4,1,1,1,0,4,57,0,6,43,0,4,41
gap_enum2,378,3,3,4,1,1,1,0,4,57,0,6,43,0,4,41
gap_enum1,378,3,2,10,2,10,2,0,4,57,0,6,43,0,4,41
gap_enum2,378,3,2,10,1,4,2,0,4,57,0,6,43,0,4,41
gap_enum1,378,3,1,14,5,33,3,0,4,57,0,6,43,0,4,41
gap_enum2,378,3,1,14,2,12,2,0,4,57,0,6,43,0,4,41
gap_enum1,379,3,3,8,1,1,1,0,5,58,0,4,57,0,8,44
gap_enum2,379,3,3,8,1,1,1,0,5,58,0,4,57,0,8,44
gap_enum1,379,3,2,12,3,10,2,0,5,58,0,4,57,0,8,44
gap_enum2,379,3,2,12,2,5,2,0,5,58,0,4,57,0,8,44
gap_enum1,379,3,1,17,4,33,3,0,5,58,0,4,57,0,8,44
gap_enum2,379,3,1,17,2,12,2,0,5,58,0,4,57,0,8,44
gap_enum1,380,3,3,4,1,1,1,0,9,55,0,7,51,0,4,48
gap_enum2,380,3,3,4,1,1,1,0,9,55,0,7,51,0,4,48
gap_enum1,380,3,2,11,2,10,2,0,9,55,0,7,51,0,4,48
gap_enum2,380,3,2,11,1,4,2,0,9,55,0,7,51,0,4,48
gap_enum1,380,3,1,20,4,33,3,0,9,55,0,7,51,0,4,48
gap_enum2,380,3,1,20,1,11,2,0,9,55,0,7,51,0,4,48
gap_enum1,381,3,3,8,1,1,1,0,8,56,0,8,50,0,8,47
gap_enum2,381,3,3,8,1,1,1,0,8,56,0,8,50,0,8,47
gap_enum1,381,3,2,16,2,10,2,0,8,56,0,8,50,0,8,47
gap_enum2,381,3,2,16,1,4,2,0,8,56,0,8,50,0,8,47
gap_enum1,381,3,1,24,4,33,3,0,8,56,0,8,50,0,8,47
gap_enum2,381,3,1,24,1,11,2,0,8,56,0,8,50,0,8,47
gap_enum1,382,3,3,6,1,1,1,0,7,57,0,6,52,0,6,42
gap_enum2,382,3,3,6,1,1,1,0,7,57,0,6,52,0,6,42
gap_enum1,382,3,2,12,3,10,2,0,7,57,0,6,52,0,6,42
gap_enum2,382,3,2,12,2,5,2,0,7,57,0,6,52,0,6,42
gap_enum1,382,3,1,19,4,33,3,0,7,57,0,6,52,0,6,42
gap_enum2,382,3,1,19,2,12,2,0,7,57,0,6,52,0,6,42
gap_enum1,383,3,3,4,1,1,1,0,9,59,0,6,54,0,4,50
gap_enum2,383,3,3,4,1,1,1,0,9,59,0,6,54,0,4,50
gap_enum1,383,3,2,10,2,7,2,0,9,59,0,6,54,0,4,50
gap_enum2,383,3,2,10,1,4,2,0,9,59,0,6,54,0,4,50
gap_enum1,383,3,1,19,4,33,3,0,9,59,0,6,54,0,4,50
gap_enum2,383,3,1,19,1,11,2,0,9,59,0,6,54,0,4,50
gap_enum1,384,3,3,6,1,1,1,0,6,55,0,9,51,0,6,49
gap_enum2,384,3,3,6,1,1,1,0,6,55,0,9,51,0,6,49
gap_enum1,384,3,2,15,2,10,2,0,6,55,0,9,51,0,6,49
gap_enum2,384,3,2,15,1,4,2,0,6,55,0,9,51,0,6,49
gap_enum1,384,3,1,21,3,19,2,0,6,55,0,9,51,0,6,49
gap_enum2,384,3,1,21,1,7,2,0,6,55,0,9,51,0,6,49
gap_enum1,385,3,3,6,1,1,1,0,4,57,0,4,48,0,6,47
gap_enum2,385,3,3,6,1,1,1,0,4,57,0,4,48,0,6,47
gap_enum1,385,3,2,10,2,10,2,0,4,57,0,4,48,0,6,47
gap_enum2,385,3,2,10,1,4,2,0,4,57,0,4,48,0,6,47
gap_enum1,385,3,1,14,4,28,3,0,4,57,0,4,48,0,6,47
gap_enum2,385,3,1,14,1,11,2,0,4,57,0,4,48,0,6,47
gap_enum1,386,3,3,9,1,1,1,0,9,59,0,6,55,0,9,48
gap_enum2,386,3,3,9,1,1,1,0,9,59,0,6,55,0,9,48
gap_enum1,386,3,2,15,2,10,2,0,9,59,0,6,55,0,9,48
gap_enum2,386,3,2,15,1,4,2,0,9,59,0,6,55,0,9,48
gap_enum1,386,3,1,24,4,33,3,0,9,59,0,6,55,0,9,48
gap_enum2,386,3,1,24,1,11,2,0,9,59,0,6,55,0,9,48
gap_enum1,387,3,3,6,1,1,1,0,9,51,0,7,49,0,6,44
gap_enum2,387,3,3,6,1,1,1,0,9,51,0,7,49,0,6,44
gap_enum1,387,3,2,13,2,10,2,0,9,51,0,7,49,0,6,44
gap_enum2,387,3,2,13,1,4,2,0,9,51,0,7,49,0,6,44
gap_enum1,387,3,1,22,4,33,15,0,9,51,0,7,49,0,6,44
gap_enum2,387,3,1,22,1,11,2,0,9,51,0,7,49,0,6,44
gap_enum1,388,3,3,4,1,1,1,0,9,53,0,7,46,0,4,40
gap_enum2,388,3,3,4,1,1,1,0,9,53,0,7,46,0,4,40
gap_enum1,388,3,2,11,3,10,2,0,9,53,0,7,46,0,4,40
gap_enum2,388,3,2,11,2,5,2,0,9,53,0,7,46,0,4,40
gap_enum1,388,3,1,20,4,28,3,0,9,53,0,7,46,0,4,40
gap_enum2,388,3,1,20,2,12,2,0,9,53,0,7,46,0,4,40
gap_enum1,389,3,3,9,1,1,1,0,7,55,0,6,46,0,9,43
gap_enum2,389,3,3,9,1,1,1,0,7,55,0,6,46,0,9,43
gap_enum1,389,3,2,15,2,10,2,0,7,55,0,6,46,0,9,43
gap_enum2,389,3,2,15,1,4,1,0,7,55,0,6,46,0,9,43
gap_enum1,389,3,1,22,4,33,3,0,7,55,0,6,46,0,9,43
gap_enum2,389,3,1,22,1,11,2,0,7,55,0,6,46,0,9,43
gap_enum1,390,3,3,7,1,1,1,0,8,47,0,5,43,0,7,42
gap_enum2,390,3,3,7,1,1,1,0,8,47,0,5,43,0,7,42
gap_enum1,390,3,2,12,2,10,2,0,8,47,0,5,43,0,7,42
gap_enum2,390,3,2,12,1,4,1,0,8,47,0,5,43,0,7,42
gap_enum1,390,3,1,20,3,22,2,0,8,47,0,5,43,0,7,42
gap_enum2,390,3,1,20,1,7,2,0,8,47,0,5,43,0,7,42
gap_enum1,391,3,3,4,1,1,1,0,8,58,0,9,53,0,4,44
gap_enum2,391,3,3,4,1,1,1,0,8,58,0,9,53,0,4,44
gap_enum1,391,3,2,13,3,10,2,0,8,58,0,9,53,0,4,44
gap_enum2,391,3,2,13,2,5,2,0,8,58,0,9,53,0,4,44
gap_enum1,391,3,1,21,4,33,3,0,8,58,0,9,53,0,4,44
gap_enum2,391,3,1,21,2,12,2,0,8,58,0,9,53,0,4,44
gap_enum1,392,3,3,8,1,1,1,0,9,55,0,4,48,0,8,42
gap_enum2,392,3,3,8,1,1,1,0,9,55,0,4,48,0,8,42
gap_enum1,392,3,2,12,2,10,2,0,9,55,0,4,48,0,8,42
gap_enum2,392,3,2,12,1,4,1,0,9,55,0,4,48,0,8,42
gap_enum1,392,3,1,21,5,33,3,0,9,55,0,4,48,0,8,42
gap_enum2,392,3,1,21,2,12,2,0,9,55,0,4,48,0,8,42
gap_enum1,393,3,3,5,1,1,1,0,6,56,0,6,51,0,5,43
gap_enum2,393,3,3,5,1,1,1,0,6,56,0,6,51,0,5,43
gap_enum1,393,3,2,11,3,10,2,0,6,56,0,6,51,0,5,43
gap_enum2,393,3,2,11,2,5,2,0,6,56,0,6,51,0,5,43
gap_enum1,393,3,1,17,4,33,3,0,6,56,0,6,51,0,5,43
gap_enum2,393,3,1,17,2,12,2,0,6,56,0,6,51,0,5,43
gap_enum1,394,3,3,6,1,1,1,0,7,59,0,7,44,0,6,42
gap_enum2,394,3,3,6,1,1,1,0,7,59,0,7,44,0,6,42
gap_enum1,394,3,2,13,2,10,2,0,7,59,0,7,44,0,6,42
gap_enum2,394,3,2,13,1,4,1,0,7,59,0,7,44,0,6,42
gap_enum1,394,3,1,20,5,33,3,0,7,59,0,7,44,0,6,42
gap_enum2,394,3,1,20,2,12,2,0,7,59,0,7,44,0,6,42
gap_enum1,395,3,3,7,1,1,1,0,4,51,0,7,45,0,7,42
gap_enum2,395,3,3,7,1,1,1,0,4,51,0,7,45,0,7,42
gap_enum1,395,3,2,14,2,10,2,0,4,51,0,7,45,0,7,42
gap_enum2,395,3,2,14,1,4,2,0,4,51,0,7,45,0,7,42
gap_enum1,395,3,1,18,4,33,2,0,4,51,0,7,45,0,7,42
gap_enum2,395,3,1,18,1,11,2,0,4,51,0,7,45,0,7,42
gap_enum1,396,3,3,8,1,1,1,0,8,59,0,8,48,0,8,44
gap_enum2,396,3,3,8,1,1,1,0,8,59,0,8,48,0,8,44
gap_enum1,396,3,2,16,2,10,2,0,8,59,0,8,48,0,8,44
gap_enum2,396,3,2,16,1,4,1,0,8,59,0,8,48,0,8,44
gap_enum1,396,3,1,24,4,33,3,0,8,59,0,8,48,0,8,44
gap_enum2,396,3,1,24,1,11,2,0,8,59,0,8,48,0,8,44
gap_enum1,397,3,3,9,1,1,1,0,4,55,0,5,50,0,9,46
gap_enum2,397,3,3,9,1,1,1,0,4,55,0,5,50,0,9,46
gap_enum1,397,3,2,14,2,10,2,0,4,55,0,5,50,0,9,46
gap_enum2,397,3,2,14,1,4,1,0,4,55,0,5,50,0,9,46
gap_enum1,397,3,1,18,3,19,2,0,4,55,0,5,50,0,9,46
gap_enum2,397,3,1,18,1,7,2,0,4,55,0,5,50,0,9,46
gap_enum1,398,3,3,7,1,1,1,0,5,47,0,4,42,0,7,40
gap_enum2,398,3,3,7,1,1,1,0,5,47,0,4,42,0,7,40
gap_enum1,398,3,2,11,2,10,2,0,5,47,0,4,42,0,7,40
gap_enum2,398,3,2,11,1,4,1,0,5,47,0,4,42,0,7,40
gap_enum1,398,3,1,16,3,19,2,0,5,47,0,4,42,0,7,40
gap_enum2,398,3,1,16,1,7,2,0,5,47,0,4,42,0,7,40
gap_enum1,399,3,3,9,1,1,1,0,8,52,0,7,47,0,9,47
gap_enum2,399,3,3,9,1,1,1,0,8,52,0,7,47,0,9,47
gap_enum1,399,3,2,16,2,4,2,0,8,52,0,7,47,0,9,47
gap_enum2,399,3,2,16,1,3,1,0,8,52,0,7,47,0,9,47
gap_enum1,399,3,1,24,3,22,2,0,8,52,0,7,47,0,9,47
gap_enum2,399,3,1,24,1,7,2,0,8,52,0,7,47,0,9,47
gap_enum1,400,3,3,8,1,1,1,0,7,53,0,5,51,0,8,41
gap_enum2,400,3,3,8,1,1,1,0,7,53,0,5,51,0,8,41
gap_enum1,400,3,2,13,3,10,2,0,7,53,0,5,51,0,8,41
gap_enum2,400,3,2,13,2,5,2,0,7,53,0,5,51,0,8,41
gap_enum1,400,3,1,20,4,33,3,0,7,53,0,5,51,0,8,41
gap_enum2,400,3,1,20,2,12,2,0,7,53,0,5,51,0,8,41
gap_enum1,401,3,3,7,1,1,1,0,5,56,0,8,52,0,7,43
gap_enum2,401,3,3,7,1,1,1,0,5,56,0,8,52,0,7,43
gap_enum1,401,3,2,15,3,10,2,0,5,56,0,8,52,0,7,43
gap_enum2,401,3,2,15,2,5,2,0,5,56,0,8,52,0,7,43
gap_enum1,401,3,1,20,4,33,3,0,5,56,0,8,52,0,7,43
gap_enum2,401,3,1,20,2,12,2,0,5,56,0,8,52,0,7,43
gap_enum1,402,3,3,4,1,1,1,0,9,56,0,7,46,0,4,44
gap_enum2,402,3,3,4,1,1,1,0,9,56,0,7,46,0,4,44
gap_enum1,402,3,2,11,2,10,2,0,9,56,0,7,46,0,4,44
gap_enum2,402,3,2,11,1,4,1,0,9,56,0,7,46,0,4,44
gap_enum1,402,3,1,20,5,33,3,0,9,56,0,7,46,0,4,44
gap_enum2,402,3,1,20,2,12,2,0,9,56,0,7,46,0,4,44
gap_enum1,403,3,3,4,1,1,1,0,7,49,0,4,41,0,4,40
gap_enum2,403,3,3,4,1,1,1,0,7,49,0,4,41,0,4,40
gap_enum1,403,3,2,8,2,10,2,0,7,49,0,4,41,0,4,40
gap_enum2,403,3,2,8,1,4,1,0,7,49,0,4,41,0,4,40
gap_enum1,403,3,1,15,5,33,3,0,7,49,0,4,41,0,4,40
gap_enum2,403,3,1,15,2,12,2,0,7,49,0,4,41,0,4,40
gap_enum1,404,3,3,9,1,1,1,0,9,51,0,7,49,0,9,41
gap_enum2,404,3,3,9,1,1,1,0,9,51,0,7,49,0,9,41
gap_enum1,404,3,2,16,2,10,2,0,9,51,0,7,49,0,9,41
gap_enum2,404,3,2,16,1,4,1,0,9,51,0,7,49,0,9,41
gap_enum1,404,3,1,25,4,33,3,0,9,51,0,7,49,0,9,41
gap_enum2,404,3,1,25,1,11,2,0,9,51,0,7,49,0,9,41
gap_enum1,405,3,3,5,1,1,1,0,7,53,0,9,53,0,5,41
gap_enum2,405,3,3,5,1,1,1,0,7,53,0,9,53,0,5,41
gap_enum1,405,3,2,14,3,10,2,0,7,53,0,9,53,0,5,41
gap_enum2,405,3,2,14,2,5,2,0,7,53,0,9,53,0,5,41
gap_enum1,405,3,1,21,4,21,2,0,7,53,0,9,53,0,5,41
gap_enum2,405,3,1,21,2,9,2,0,7,53,0,9,53,0,5,41
gap_enum1,406,3,3,5,1,1,1,0,7,59,0,4,53,0,5,48
gap_enum2,406,3,3,5,1,1,1,0,7,59,0,4,53,0,5,48
gap_enum1,406,3,2,9,2,7,2,0,7,59,0,4,53,0,5,48
gap_enum2,406,3,2,9,1,4,2,0,7,59,0,4,53,0,5,48
gap_enum1,406,3,1,16,5,33,3,0,7,59,0,4,53,0,5,48
gap_enum2,406,3,1,16,2,12,4,0,7,59,0,4,53,0,5,48
gap_enum1,407,3,3,9,1,1,1,0,6,58,0,4,57,0,9,52
gap_enum2,407,3,3,9,1,1,1,0,6,58,0,4,57,0,9,52
gap_enum1,407,3,2,13,2,10,2,0,6,58,0,4,57,0,9,52
gap_enum2,407,3,2,13,1,4,2,0,6,58,0,4,57,0,9,52
gap_enum1,407,3,1,19,3,22,2,0,6,58,0,4,57,0,9,52
gap_enum2,407,3,1,19,1,7,2,0,6,58,0,4,57,0,9,52
gap_enum1,408,3,3,6,1,1,1,0,5,52,0,4,44,0,6,43
gap_enum2,408,3,3,6,1,1,1,0,5,52,0,4,44,0,6,43
gap_enum1,408,3,2,10,2,10,2,0,5,52,0,4,44,0,6,43
gap_enum2,408,3,2,10,1,4,1,0,5,52,0,4,44,0,6,43
gap_enum1,408,3,1,15,4,33,3,0,5,52,0,4,44,0,6,43
gap_enum2,408,3,1,15,1,11,2,0,5,52,0,4,44,0,6,43
gap_enum1,409,3,3,6,1,1,1,0,9,59,0,4,58,0,6,48
gap_enum2,409,3,3,6,1,1,1,0,9,59,0,4,58,0,6,48
gap_enum1,409,3,2,10,3,10,2,0,9,59,0,4,58,0,6,48
gap_enum2,409,3,2,10,2,5,2,0,9,59,0,4,58,0,6,48
gap_enum1,409,3,1,19,4,33,3,0,9,59,0,4,58,0,6,48
gap_enum2,409,3,1,19,2,12,2,0,9,59,0,4,58,0,6,48
gap_enum1,410,3,3,6,1,1,1,0,7,59,0,9,48,0,6,47
gap_enum2,410,3,3,6,1,1,1,0,7,59,0,9,48,0,6,47
gap_enum1,410,3,2,15,2,10,2,0,7,59,0,9,48,0,6,47
gap_enum2,410,3,2,15,1,4,1,0,7,59,0,9,48,0,6,47
gap_enum1,410,3,1,22,4,33,3,0,7,59,0,9,48,0,6,47
gap_enum2,410,3,1,22,1,11,2,0,7,59,0,9,48,0,6,47
gap_enum1,411,3,3,6,1,1,1,0,5,51,0,6,50,0,6,45
gap_enum2,411,3,3,6,1,1,1,0,5,51,0,6,50,0,6,45
gap_enum1,411,3,2,12,2,10,2,0,5,51,0,6,50,0,6,45
gap_enum2,411,3,2,12,1,4,1,0,5,51,0,6,50,0,6,45
gap_enum1,411,3,1,17,3,19,2,0,5,51,0,6,50,0,6,45
gap_enum2,411,3,1,17,1,7,2,0,5,51,0,6,50,0,6,45
gap_enum1,412,3,3,5,1,1,1,0,8,56,0,7,55,0,5,51
gap_enum2,412,3,3,5,1,1,1,0,8,56,0,7,55,0,5,51
gap_enum1,412,3,2,12,2,10,2,0,8,56,0,7,55,0,5,51
gap_enum2,412,3,2,12,1,4,1,0,8,56,0,7,55,0,5,51
gap_enum1,412,3,1,20,3,19,2,0,8,56,0,7,55,0,5,51
gap_enum2,412,3,1,20,1,7,2,0,8,56,0,7,55,0,5,51
gap_enum1,413,3,3,6,1,1,1,0,4,52,0,6,47,0,6,42
gap_enum2,413,3,3,6,1,1,1,0,4,52,0,6,47,0,6,42
gap_enum1,413,3,2,12,2,10,2,0,4,52,0,6,47,0,6,42
gap_enum2,413,3,2,12,1,4,1,0,4,52,0,6,47,0,6,42
gap_enum1,413,3,1,16,4,33,3,0,4,52,0,6,47,0,6,42
gap_enum2,413,3,1,16,1,11,2,0,4,52,0,6,47,0,6,42
gap_enum1,414,3,3,4,1,1,1,0,9,52,0,7,51,0,4,50
gap_enum2,414,3,3,4,1,1,1,0,9,52,0,7,51,0,4,50
gap_enum1,414,3,2,11,2,10,2,0,9,52,0,7,51,0,4,50
gap_enum2,414,3,2,11,1,4,1,0,9,52,0,7,51,0,4,50
gap_enum1,414,3,1,20,3,22,2,0,9,52,0,7,51,0,4,50
gap_enum2,414,3,1,20,1,7,2,0,9,52,0,7,51,0,4,50
gap_enum1,415,3,3,5,1,1,1,0,9,59,0,4,51,0,5,48
gap_enum2,415,3,3,5,1,1,1,0,9,59,0,4,51,0,5,48
gap_enum1,415,3,2,9,2,10,2,0,9,59,0,4,51,0,5,48
gap_enum2,415,3,2,9,1,4,1,0,9,59,0,4,51,0,5,48
gap_enum1,415,3,1,18,5,33,3,0,9,59,0,4,51,0,5,48
gap_enum2,415,3,1,18,2,12,2,0,9,59,0,4,51,0,5,48
gap_enum1,416,3,3,4,1,1,1,0,8,50,0,8,46,0,4,42
gap_enum2,416,3,3,4,1,1,1,0,8,50,0,8,46,0,4,42
gap_enum1,416,3,2,12,2,7,2,0,8,50,0,8,46,0,4,42
gap_enum2,416,3,2,12,1,4,2,0,8,50,0,8,46,0,4,42
gap_enum1,416,3,1,20,4,33,3,0,8,50,0,8,46,0,4,42
gap_enum2,416,3,1,20,1,11,2,0,8,50,0,8,46,0,4,42
gap_enum1,417,3,3,5,1,1,1,0,5,55,0,7,53,0,5,49
gap_enum2,417,3,3,5,1,1,1,0,5,55,0,7,53,0,5,49
